servreqid,text,id,label,newlabel,newid
249973447,"PARKED OVER 48 HOURS, BROKEN FRONT PASSENGER WINDOW ",SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
241580043," Abandoned trailer without car on public lot, WA license 12099AG",SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
245276663,We are reporting this early because we are almost certain that this is an abandoned stolen car. The trunk was left open. There was also a childs shoe on the ground - I am sure this family would like their car back! ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
243355947,Duplicate to CSR #21880 ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
242472359,Duplicate to CSR #633 ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
229840069,29th & Massachusetts ,SPU-Graffiti Report,0,2,SDOT-Abandoned Vehicle
193557216,SENT TO CSB/RV CAMPING ,SPU-Illegal Dumping Report,3,2,SDOT-Abandoned Vehicle
205371764,"DOC
Mattress has been here for a month. Broken down car and broken down camper for a year. Can we please clean this up? ",SPU-Illegal Dumping Report,3,2,SDOT-Abandoned Vehicle
249284921,Duplicate to CSR #129946 ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
245732655,1st Ave and Prospect. If going up hill on right. across from 1101 1st Ave. parked near bushes. ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
219664455,DUPE AV request ,SPD-Parking Enforcement,4,2,SDOT-Abandoned Vehicle
241930284,DUPE see SR 21-00261841 ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
250218635,CAMPER HAS BEEN SITTING IN SAME SPOT FOR OVER 5 DAYS ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
215194610,"Please send to South CPT, RVs are moving, request is illegal activities. ",SPD-Parking Enforcement,4,2,SDOT-Abandoned Vehicle
190379197,"SENT FOR INSPECTION
CAR PARTS AND TRASH ON SIDEWALK ",SPU-Illegal Dumping Report,3,2,SDOT-Abandoned Vehicle
246877740,across the street ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
199061546,DUPE AV request see SR 18-00168310 ,SPD-Parking Enforcement,4,2,SDOT-Abandoned Vehicle
244752299,Duplicate to CSR #50119 ,SPD-Parking Enforcement,4,2,SDOT-Abandoned Vehicle
226585556,Between 8th and 9th on Madison by bus stop ,SPU-Illegal Dumping Report,3,2,SDOT-Abandoned Vehicle
244152917,DUPE see SR 22-00036259 ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
245616334,"Looks as though this car was hit a while back, over 3 weeks ago. The side mirror and debris was around the tires indicates it's from this car being hit. The car has yet to be moved and we do not think it belongs to any of our neighbors. It appeared one day and never left. ",SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
212273376,Plate is 07749CV ,SPD-Parking Enforcement,4,2,SDOT-Abandoned Vehicle
239410326," Customer reported car camping at intersection of 29th Ave SW & Brandon, reports 8-10 RV's and cars, public safety concern",CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
233599770, Car has been left here as a drop zone for various homeless and random cars. Windows and trunk left open allowing access for people sleeping in the vehicle. Please remove garbage,CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
204608241, The city has give few warnings to the rv owner. The rv has been parked there for a month and they didn't move it yet. Human waste and furniture are filed up besides the rv. It is near the residential and school area. Please move the illegal rv van asap. Thanks.,CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
241472378,RV parked for over 72 hours ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
246630946,DUPE AV Request see SR 22-00068081 ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
212376091, Someone left a trailer full of trash in a spot where several vehicles have been abandoned in the past couple years. Been sitting since Thursday or Friday of last week.,CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
224367829, Trashed car and abandoned,CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
240609851,"White Ford Explorer, WA.BRB5956 ",SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
242267948,"DUPE see SR 21-00269161
Again on the corner of 35th Ave N.E. and NE 135th place. Has been there for about 2 months without being moved. A month ago back window was broken still not moved. ",SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
248863878,Duplicate to CSR #112412 ,SPD-Parking Enforcement,4,2,SDOT-Abandoned Vehicle
196616812,DUPE AV request. Unlawful encampment. The same beige Leprechaun RV has been parked at this location since October.  The occupants also have 2 nice cars they park nearby plus a lot of recreational equipment and have turned this location into a rent-free lakefront home.  This is unacceptable abuse of public parkland.  The abusers should be permanently evicted from this space.,SPD-Parking Enforcement,4,2,SDOT-Abandoned Vehicle
205092034, Abandoned vehicle with garbage and fuel,CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
206364440,DUPE AV request see SR 19-00036538 ,SPD-Parking Enforcement,4,2,SDOT-Abandoned Vehicle
245733893,DUPE AV request see SR 22-00057962 ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
241223019,Car has been parked in same spot for 2 1/2 years.  Owner moved over a year ago.  Blackberries growing g through it.  The block needs all the parking spaces it can get as a lot were taken away when the sidewalks were put in. ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
249123996,This vehicle has been parked there for at least two weeks and his blocking a driveway ,SPD-Parking Enforcement,4,2,SDOT-Abandoned Vehicle
225030665," Possible stolen car. This car was parked for weeks at 28th Ave SW and Myrtle not near any houses. Now it is moved to 27th Ave SW at Webster, still not near houses. It is covered in mud.",CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
250287851,Junk RV parked at this location for months Junk RV parked at this location for months,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
247721056,multiple RVs ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
230123584, Abandoned car that has been stripped and had trash placed in and on it,CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
209151338," It's back!
Serial offender!",CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
203620289,DUPE AV request see SR 18-00251640 ,SPD-Parking Enforcement,4,2,SDOT-Abandoned Vehicle
193777810,"SENT FOR INSPECTION.  FROM PROPERTY?
BOX SPRING ",SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
223940869, Service request created in error,CSB-General Inquiry,7,7,CSB-General Inquiry
222067559, Fence built on public land,CSB-General Inquiry,7,7,CSB-General Inquiry
197527383, Broken glass food container at cal Anderson water feature,CSB-General Inquiry,7,7,CSB-General Inquiry
233814154,Seattle Police Department Tracking Number T21008615 ,SDOT-Sign and Signal Maintenance,8,7,CSB-General Inquiry
250058993, Steel plates noisy when vehicles cross. Disturbance espec during late evening hours,CSB-General Inquiry,7,7,CSB-General Inquiry
201029237, Bench back missing bolts,CSB-General Inquiry,7,7,CSB-General Inquiry
239368258, Garbage human waste dirty needles behind this post. City light usually asks for the light post number of what the trash aka personal belongings are by,CSB-General Inquiry,7,7,CSB-General Inquiry
200271507, how do i find if a hit and run fatality was solved,CSB-General Inquiry,7,7,CSB-General Inquiry
190884118,Need traffic control ,SPU-Graffiti Report,0,7,CSB-General Inquiry
222451351, Closing Golden Gardens for Covid Bad idea: most at park have  been social distancing other then families and roommates- today I was asked not to go in park - so I get to walk in the street avoiding cars even more. So sad,CSB-General Inquiry,7,7,CSB-General Inquiry
195468954, Leaking fire hydrant,CSB-General Inquiry,7,7,CSB-General Inquiry
212723975, Down tree branch,CSB-General Inquiry,7,7,CSB-General Inquiry
238424050, Why did my find it fix it case number #21-00204281 get closed without any reason or notice?,CSB-General Inquiry,7,7,CSB-General Inquiry
246463195, Utility wire down and in the street,CSB-General Inquiry,7,7,CSB-General Inquiry
202406527, Painted lines for fire lane very faded and people have parked there.,CSB-General Inquiry,7,7,CSB-General Inquiry
237584959, Job site litter blowing into street,CSB-General Inquiry,7,7,CSB-General Inquiry
211122004, Dangerous sidewalk in disrepair.,CSB-General Inquiry,7,7,CSB-General Inquiry
248379413, TRESPASSING CRIMINAL VAGRANTS DUMPING GARBAGE AND FILTH AND BIOWASTE  - REPORTED MULTIPLE TIMES FOR YEARS  - REPORTED MULTIPLE TIMES FOR YEARS  - REPORTED MULTIPLE TIMES FOR YEARS  - REPORTED MULTIPLE TIMES FOR YEARS  - PUBLIC HEALTH ENDANGERMENT  - PUBLIC HEALTH ENDANGERMENT  - TRESPASSING CRIMINAL VAGRANTS DUMPING GARBAGE AND FILTH AND BIOWASTE  - TRESPASSING CRIMINAL VAGRANTS DUMPING GARBAGE AND FILTH AND BIOWASTE  - TRESPASSING CRIMINAL VAGRANTS DUMPING GARBAGE AND FILTH  - REPORTED MULTIPLE,CSB-General Inquiry,7,7,CSB-General Inquiry
202611440, Garbage - City park,CSB-General Inquiry,7,7,CSB-General Inquiry
215914322, Leaking water main,CSB-General Inquiry,7,7,CSB-General Inquiry
201024426," Ongoing health hazard with overpopulation of Canada geese at Green lake park. The park in unusable. It is unsafe to walk with children or adults to use grass due to fecal contamination. No area is spared. It is time to reduce the population of geese. Unfortunately, They  are not migrating. What can be done?",CSB-General Inquiry,7,7,CSB-General Inquiry
246821158, Broken windshield glass on the road,CSB-General Inquiry,7,7,CSB-General Inquiry
191371223, Missing swings and tire swing (with hardware),CSB-General Inquiry,7,7,CSB-General Inquiry
212190312, Uneven sidewalk with loose bricks,CSB-General Inquiry,7,7,CSB-General Inquiry
228859994, Sidewalk shim needed.,CSB-General Inquiry,7,7,CSB-General Inquiry
244351047, Litter at bus stop,CSB-General Inquiry,7,7,CSB-General Inquiry
210481024, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
246763054, Litter in vacant lot,CSB-General Inquiry,7,7,CSB-General Inquiry
245610010, Missing curb ramp,CSB-General Inquiry,7,7,CSB-General Inquiry
197106770, Alley entrance adjacent ti 9265 57th ave south. Should this alley be accessible or has it been vacated?,CSB-General Inquiry,7,7,CSB-General Inquiry
196379563,CSB: Please route to SDCI for inspection of structure on city right of way. ,SPD-Parking Enforcement,4,7,CSB-General Inquiry
232013131,HOPE team-this was also reported to SCL. Fire damage,CSB-General Inquiry,7,7,CSB-General Inquiry
236439493,"Per prior SRs this should go to the Parks Department - context of "" 21-00125683"" - Per Kyle Abrahamson, SDOT District Inspector, please reassign this SR to Parks Department. Thank you. Virginia Telmo We have sent multiple requests to get our sidewalk finished as it is currently gravel. You threatened us to fix it with ADA ramps in a time allotment well short of the time it's taken you to repair it. We are continuing to get rocks thrown out our house from the gravel. Can you please come fix it?",CSB-General Inquiry,7,7,CSB-General Inquiry
214708931, Residential disturbance: Loud party again from this place. Tired of this. Been going for three hours tonight so far,CSB-General Inquiry,7,7,CSB-General Inquiry
203918891, Tree branch in power line,CSB-General Inquiry,7,7,CSB-General Inquiry
246398421, Rainbow sheen on surface of 37th Ave S between Brandon and Orcas.,CSB-General Inquiry,7,7,CSB-General Inquiry
196241587,I work at Pontius building and often get to work on a bicycle. ,SDOT-Sign and Signal Maintenance,8,7,CSB-General Inquiry
242431854, Vehicle accident blocking road,CSB-General Inquiry,7,7,CSB-General Inquiry
203737803,"Large, heavy stationary bicycle (exerciser) ",SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
223066762, Serious knotweed infestation next to road and ditch.,CSB-General Inquiry,7,7,CSB-General Inquiry
229563429," Operating unlicensed window-making business making very loud construction noises every day in residential neighborhood. I am his neighbor and he runs power tools all day and night in his downstairs garage, sawing wood.",CSB-General Inquiry,7,7,CSB-General Inquiry
207618608, People throwing knives and axes into the tall poplar tree in the southwest corner of University Playfield park. With these additional weapons they could easily kill this outstanding tree.,CSB-General Inquiry,7,7,CSB-General Inquiry
214362045, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
202172673, Orca card reader broken at Aurora and 105th southbound station,CSB-General Inquiry,7,7,CSB-General Inquiry
207909711," Mark Baumann called CSB to see if he could get SPU's maintenance schedule for the pipeline behind his home. Baumann reports that the vegetation is overgrown and about a foot tall. Baumann would like to know if the area will be maintained soon and if he could get the maintenance schedule, so he knows what to expect in the future.",CSB-General Inquiry,7,7,CSB-General Inquiry
207443101, Mountains of trash.  Pungent urine odor.  Chain link fences ignored.,CSB-General Inquiry,7,7,CSB-General Inquiry
210849752, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
205800443, Tree down across road,CSB-General Inquiry,7,7,CSB-General Inquiry
231405190,"Please let me know when you arrive, I have a dog so just want to make sure he's not when when you go to the back. ",FAS-SAS-Dead Animal,14,7,CSB-General Inquiry
235302675, Curb painting needed outside of 720 Blanchard,CSB-General Inquiry,7,7,CSB-General Inquiry
196820522,PARKS DEPT Trash and shopping cart in stream,CSB-General Inquiry,7,7,CSB-General Inquiry
194812564, Bike lane protection smashed down,CSB-General Inquiry,7,7,CSB-General Inquiry
211954310, Requesting review of the rush hour traffic flow to the SB 99 tunnel entrance - on-ramp near/at 6th & Harrison. NB Traffic on 6th Ave merging right backs up traffic on Harrison. NB 6Th Ave traffic turning right from left lane (what appears to be a straight only lane). SB 6th ave traffic turning left while NB has green light. It is frustrating that all lanes/directions seem to feel they have a right of way. Can there be more signage and clarification of the lanes to guide traffic? Thank you!,CSB-General Inquiry,7,7,CSB-General Inquiry
217209554, 2 large boats look like they have run aground.,CSB-General Inquiry,7,7,CSB-General Inquiry
245808281," There is a camp set up in the park that is attracting numerous rats. There was not a rodent problem before, but now there are several rats on the doorsteps in the evenings. I believe this could turn into a health and safety issue if someone gets bitten.",CSB-General Inquiry,7,7,CSB-General Inquiry
207491321, Emergent complaint  Good afternoon. I would just simply like to pass on my complete and utter disappointment for the lack of respect for the gentleman who simply ask for the councils undivided attention and then not given a restart of his two minutes. First and foremost   how can you all expect to do your jobs if you cannot give the average citizen the respect and attention they deserve and secondly how can you all expect to be voted for when LISTENING is a very vital part of your jobs. The lack of professionalism is profound and undeserving of any person and I am extremely disappointed that nobody had the means of standing up for this man and giving him the respect he deserves. For example   a council men states   Thank you   next  without fully addressing the citizens concern . The 2 min rule is not law and a restart would have done no damage and to say so is to excuse the councils behavior which is unacceptable. And if you all are being biased and allowing other citizens to speak for a longer term without interruption and with full attention you should all be ashamed of yourselves and do not deserve your jobs. That is all. Also thousands of people are expecting a public statement apology in regards to yesterday s incident.   Very sincerely  A concerned citizen.,CSB-General Inquiry,7,7,CSB-General Inquiry
233954226, Dodgeballers play really loud music on a speaker until past 11pm. These dodgeballers play every Sunday from 9pm-11pm and now on Fridays same time. Really loud music.,CSB-General Inquiry,7,7,CSB-General Inquiry
229888653, Blocked sidewalk,CSB-General Inquiry,7,7,CSB-General Inquiry
190978701, Downed tree branch,CSB-General Inquiry,7,7,CSB-General Inquiry
221510861," Broken curb and pipe, water runs underneath the sidewalk creating a void.",CSB-General Inquiry,7,7,CSB-General Inquiry
225103703,The construction company is also blasting music all day long - Please see attached photo of the cars parked on the wrong side of the street ALL day long ,SPD-Parking Enforcement,4,7,CSB-General Inquiry
226382439," There are deep (6"" - 9"") holes in turf of the ground. Currently I would regard these as tripping hazards for people using the ground for physical activities.",CSB-General Inquiry,7,7,CSB-General Inquiry
241203759,More vandalized items along the road. This is off of N. 130th ,SPU-Graffiti Report,0,7,CSB-General Inquiry
214118486, Large swarming Hornet nest between bathrooms,CSB-General Inquiry,7,7,CSB-General Inquiry
196446858,"ROADWAY CLEAR BUT PER FLEX NOTES THERE MIGHT BE JUNK STORAGE ON PRIVATE PROPERTY General garbage, vacuum parts, building materials, in excess so much so it has generated a severe rodent infestation.",CSB-General Inquiry,7,7,CSB-General Inquiry
243943927, Cable box knocked down,CSB-General Inquiry,7,7,CSB-General Inquiry
198177779, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
207926963, Unsanctioned camping,CSB-General Inquiry,7,7,CSB-General Inquiry
192116240," Several loose dogs, one bothered my leashed dog",CSB-General Inquiry,7,7,CSB-General Inquiry
223609853,Scheduled for summer mowing  - no email included for reply ,SEA-Overgrown Vegetation,12,7,CSB-General Inquiry
241308342, Ship is sinking at the Ballard bridge,CSB-General Inquiry,7,7,CSB-General Inquiry
201287722, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
204755745, Noise complaint Big party on the roof extending into late hours.,CSB-General Inquiry,7,7,CSB-General Inquiry
226663860, The SW corner of the sidewalk and portion of the street is completely blocked off to pedestrians and cyclists by a large concrete pile. It's impossible to get around the obstruction without walking onto oncoming traffic that cannot see you coming. I'm pretty sure it's not ADA compliant.,CSB-General Inquiry,7,7,CSB-General Inquiry
190908382,Citizen request for faded angle parking lines to be removed due to the parallel parking signs. ,SDOT-Sign and Signal Maintenance,8,7,CSB-General Inquiry
247005667,Customer not sure if WA plates or not ,SDOT-Abandoned Vehicle,2,7,CSB-General Inquiry
226029312," Cars frequently race west on North 41st Street, between the roundabout at Woodland Park and Aurora Ave. They do not pause at the intersection with Whitman Ave N. Because of the angle of 41st, I am concerned a pedestrian or other car could be hit. I request installation of a roundabout to slow traffic.",CSB-General Inquiry,7,7,CSB-General Inquiry
240624605, Fallen and damaged trees on and above walkway.,CSB-General Inquiry,7,7,CSB-General Inquiry
230736074, Porous sidewalk repair,CSB-General Inquiry,7,7,CSB-General Inquiry
224904638,"Fallen power line, draped over two vehicles ",SCL-Streetlight Report,13,7,CSB-General Inquiry
199232834," Abandoned grocery cart, see photo",CSB-General Inquiry,7,7,CSB-General Inquiry
235379551, Broken glass in the middle of the street. Lots of it.,CSB-General Inquiry,7,7,CSB-General Inquiry
200573533,This has bee going on several months. There have been numerous complaints at this address in the past. This needs to be handled in timely manner as it is public health issue. Thank you. ,SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
249768526," Reported dumpster fire behind cedars 6/12/22
10am",CSB-General Inquiry,7,7,CSB-General Inquiry
220905888, Broken outlet cover. I hung it back up but it will fall off and expose the outlet with the smallest bump,CSB-General Inquiry,7,7,CSB-General Inquiry
236583629, Unauthorized Camping,CSB-General Inquiry,7,7,CSB-General Inquiry
236394446, Continuous water leak for weeks.,CSB-General Inquiry,7,7,CSB-General Inquiry
207634480," Sidewalk fix is poorly done. First of all...I've never seen blacktop used to fix a sidewalk. Secondly, there's a rise and dip and rise...it's poorly done and a tripping hazard.",CSB-General Inquiry,7,7,CSB-General Inquiry
225025384, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
235480646,"Please see attached email Excessive garbage, noise, loitering, no response from the City of Seattle",CSB-General Inquiry,7,7,CSB-General Inquiry
241596549, Many branches of trees in front of my house were broken off in a storm a few weeks ago. City of Seattle owns these trees. Please arrange to dispose of the log in the  photo.,CSB-General Inquiry,7,7,CSB-General Inquiry
217801925," Noise complaint - There were two apartments on the same side having parties at the same time, one of them seemed to be located on the 3rd floor and the other one on the 5th floor. People were standing on the patio, talking and laughing loudly in the middle of the night.They usually have parties on the weekends, and last Saturday the noise didn't stop until midnight,  and this Friday the noise lasted until 4 am.  Please resolve this problem as soon as possible, this is affecting my work and life. Thank you!",CSB-General Inquiry,7,7,CSB-General Inquiry
242512771, BUS STOP and SIDEWALK AT 73rd and 80th - Garbage can at bus stop is used to dump urine and needles and dog crap and trash. Can SPU just address that garbage can weekly? It gets strewn and overflows all over our yard at 7051-53 8th Ave NW. Tenants are complaining and have already reported this 3 times.  Please help!,CSB-General Inquiry,7,7,CSB-General Inquiry
241643061,Trailer/camper that goes on the bed of a truck is just standing alone on stilts that is not only BLOCKING the trail but is unstable and may fall at any moment. ,SDOT-Abandoned Vehicle,2,7,CSB-General Inquiry
216373718, Fire hazard / possible hoarding / belongings blocking windows / rats seen scurrying around,CSB-General Inquiry,7,7,CSB-General Inquiry
227437552,Mobile submission rejected by Spot Reporters. ,SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
245148931,Bus stop ,SPU-Graffiti Report,0,7,CSB-General Inquiry
193892915, Open electrical panel,CSB-General Inquiry,7,7,CSB-General Inquiry
208022969,SDOT: Please send inspector out to check curb usage. ,SPD-Parking Enforcement,4,7,CSB-General Inquiry
234130096, Customer dropped off letter to FAS Director Calvin Goings on 5/6/21 (see SR# 21-00105817). This request serves as documentation the letter was received by FAS. Customer expressed concerns  regarding CSB staff and racism as a public health threat. Customer alleges CSB staff incorrectly documented customer's use of foul language on a voicemail recording dated 12/9/20. Customer stated she does not use foul language and this is not the first time she has had issues with FAS staff. Customer requested a full investigation into this matter.,CSB-General Inquiry,7,7,CSB-General Inquiry
218862410,Brighton Park Human feces,CSB-General Inquiry,7,7,CSB-General Inquiry
232320832,construction fencing ,SPU-Graffiti Report,0,7,CSB-General Inquiry
234873550, For the last few years we have noticed these trees in this Seattle park have been topped. I can't imagine the city is doing this. It makes us so sad to see this beautiful park cut down every year. These old trees are not only beautiful but also important on a critical slope.,CSB-General Inquiry,7,7,CSB-General Inquiry
242175869, Broken sidewalk. Severe,CSB-General Inquiry,7,7,CSB-General Inquiry
204447627, Fallen tree on the street,CSB-General Inquiry,7,7,CSB-General Inquiry
203376953, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
250377532, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
207966692, Rocks on road. Both sides of 8th Ave NW between 48/49th St. Dangerous for cars and bikes.,CSB-General Inquiry,7,7,CSB-General Inquiry
206872376, Bike chop shop in plain sight,CSB-General Inquiry,7,7,CSB-General Inquiry
241579320,"Related SR: Parks Maintenance - Litter - 21-00263956
 Watched a bicyclist hit one of these carts and moved them off the trail. Please help these guys are proliferating their trash quickly and blocking the trail",CSB-General Inquiry,7,7,CSB-General Inquiry
233186312, Failing bridge,CSB-General Inquiry,7,7,CSB-General Inquiry
199231702,Reporting again. Is this going to get painted before school starts?  Painted crosswalks at intersection of Lake City Way NE/HWY 522 and NE 115th ST are completely worn off across several lanes of both streets. Jane Addams Middle School and Nathan Hale HS students are heavy users of this crossing. Crosswalks need to be repainted to increase safety for students walking to and from school. I reported this issue 11 months ago and the response was that it would be repainted ASAP. It is now almost a YEAR later with no action. Please repair this crossing before school starts on September 5. ,SDOT-Sign and Signal Maintenance,8,7,CSB-General Inquiry
201827266, Camping,CSB-General Inquiry,7,7,CSB-General Inquiry
220682204, Ann called the Customer Service Bureau frustrated about not being able to reach out to the Seattle Animal Shelter when calling the main phone number to report a dead raccoon. Ann said she called multiple times and was on hold for up to 45 minutes. Ann then called CSB and asked to be transferred and was again on hold and unable to speak to someone at SAS. Ann called CSB second time and was transferred and able to reach SAS. Ann wants to know why it was so difficult to reach out to SAS. Ann suggested the phone tree has an option for reporting a dead animal. Ann wants a call back from SAS to address her concerns.,CSB-General Inquiry,7,7,CSB-General Inquiry
222462014, Large branch fell from mostly dead tree over Burke Gilman trail.  Neighbors cleared debris as it was blocking trail. Tree is a hazard and should be removed,CSB-General Inquiry,7,7,CSB-General Inquiry
197983870," Fencing blocking prohibited area is torn down allowing people to climb up and camp. This area is part of the no trespassing, emphasis zone.",CSB-General Inquiry,7,7,CSB-General Inquiry
240068732," Garden Harmony landscapers were hired to remove leaves from the property.  Man with gas blower pushed large quantities of leaves from north side of lot onto Aloha Street, and said the City would pick them up.  The sidewalk and ""parking strip"" are clean, but there is a mess in the street.  This will allow for localized storm drain clogging and flooding.  The man was rude and told me as I was coming and going to call the city.  I saw a city vehicle, and told the driver, and the man who was listening on the screen in her car.",CSB-General Inquiry,7,7,CSB-General Inquiry
214046947, Loose dogs,CSB-General Inquiry,7,7,CSB-General Inquiry
232828855," Customer called CSB to report frustration with dispatch at SPD. Customer called SPD's non emergency line three days ago and was hung up on. Customer states he called again and explained his situation to dispatch. Customer was requesting an officer meet him at a public place in lieu of his home. Customer states he was instructed by the US Attorney General's office to contact SPD and give them evidence that pertains to financial crimes being done to him. Customer says he is afraid to have SPD meet him at his home and doesn't want to be labeled a snitch by his neighbors. He says because of this he asked dispatch to have the officer meet him at a UPS store by REI on Republican. He was informed they would not do that but could come to his home, which he refused because he wasn't comfortable with that. Customer states he is in fear for his safety and suffers from PTSD. Customer is requesting an officer meet with him in a public place so he can submit his evidence to them.",CSB-General Inquiry,7,7,CSB-General Inquiry
248808123, Missing storm drain grate.,CSB-General Inquiry,7,7,CSB-General Inquiry
247300626, Water coming up from pavement,CSB-General Inquiry,7,7,CSB-General Inquiry
244543053, Sidewalk tripping hazard,CSB-General Inquiry,7,7,CSB-General Inquiry
213799543,Please look up under the bridge deck - things are being stored under the bridge deck with plywood or other large flat objects to keep things off the ground. This could be a fire hazard. ,SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
230373254, Tree limb on telephone wires,CSB-General Inquiry,7,7,CSB-General Inquiry
215768320,"ELM
Hygiene items ",SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
238537449, The super loud busker performer is interfering with my everyday living. They are so loud that it permeates my windows and pounds in my ears in my own condo home. I am sick to death of these musicians playing at such decibels that i cannot read in my own home without the accompiament of this incessant drumming. Surely this noise pollution is not legal.,CSB-General Inquiry,7,7,CSB-General Inquiry
227216385, Customer contacted City Clerk regarding BankOn and the City of Seattle.,CSB-General Inquiry,7,7,CSB-General Inquiry
228354763,"Item hanging on power line, NE 62nd and 9th NE, see photo ",SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
206092981, Yes in street,CSB-General Inquiry,7,7,CSB-General Inquiry
231121078, Lack of curb cuts prevented wheelchair accessibility on arterial street.,CSB-General Inquiry,7,7,CSB-General Inquiry
215038461, Porta potty left for months after the curb cut project has wrapped up. Needs to be removed.,CSB-General Inquiry,7,7,CSB-General Inquiry
244553123, Water running,CSB-General Inquiry,7,7,CSB-General Inquiry
236839726, Construction sign has been here for months....please retrieve.,CSB-General Inquiry,7,7,CSB-General Inquiry
194924394, No bike racks in sight. Nearest one is at least a block away,CSB-General Inquiry,7,7,CSB-General Inquiry
214387950," Sidewalk, trip Hazzard.",CSB-General Inquiry,7,7,CSB-General Inquiry
191424317, No erosion and sediment controls at construction site,CSB-General Inquiry,7,7,CSB-General Inquiry
241989667, A customer called the Customer Service Bureau with a concern about a City vehicle’s taillights were not working and the vehicle was not visible. The vehicle was seen on I-5 South around 6:20am on December 15th.,CSB-General Inquiry,7,7,CSB-General Inquiry
211336565, ACTIVE CAMP - So much trash. Everything you can think of.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
223003183, Homeless camp has been set up on the sidewalk on Western Ave across from The Post apartments.  Several of the people living in the camp have made threatening remarks to residents living at The Post. They have also been urinating in the entryway of The Post.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
223455518, Encampment that continues to grown!  The campers are aggressive and dumping trash and other hazardous waste!  Please respond to this urgent issue.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
235796824, Unauthorized homeless encampment,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
216217930, Camper,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
241410979, Customer contacted CSB to report seeing homeless encampment near 1215 DEXTER AVE N.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
227328717, Tent on school soccer field at Whitman Middle School.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
233479605," Unauthorized camping - Several homeless tents. Needles, broken glass, and trash along sidewalk.",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
236430750,GARBAGE FROM RV ENCAMPMENT AT VIRGIL FLAIM PARK IN GLADSTONE APARTMENTS SOLID WASTE BINS ,SPU-Illegal Dumping Report,3,1,SEA-Unauthorized Encampment
